id1	id	type	modified	rightsHolder	accessRights	collectionID	datasetID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	informationWithheld	materialSampleID	occurrenceID	catalogNumber	recordNumber	recordedBy	sex	lifeStage	preparations	disposition	associatedMedia	organismID	eventDate	continent	waterBody	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	class	order	family	genus	specificEpithet	infraspecificEpithet	verbatimTaxonRank	nomenclaturalCode	items
urn:uuid:2352ddbc-0b98-5e47-a10e-61e1abc86f76	urn:uuid:acc460c1-722f-4a06-9edb-920f06ec8b71	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:acc460c1-722f-4a06-9edb-920f06ec8b71	urn:uuid:acc460c1-722f-4a06-9edb-920f06ec8b71	NHMO-BI-100220/1-B	N23-U4-D10	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:2352ddbc-0b98-5e47-a10e-61e1abc86f76	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:ff497e6f-f1ab-5a26-9c65-9f659d348dbe	urn:uuid:75081fa9-7789-45cd-a175-f1e1b5d678d9	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:75081fa9-7789-45cd-a175-f1e1b5d678d9	urn:uuid:75081fa9-7789-45cd-a175-f1e1b5d678d9	NHMO-BI-100221/1-B	N23-U5-D10	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:ff497e6f-f1ab-5a26-9c65-9f659d348dbe	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:1094c5c5-8140-5879-b926-01889b0de6b7	urn:uuid:502f7818-e5ec-4876-a267-9d1285a3c6e2	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:502f7818-e5ec-4876-a267-9d1285a3c6e2	urn:uuid:502f7818-e5ec-4876-a267-9d1285a3c6e2	NHMO-BI-100222/1-B	N23-U6-D10	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:1094c5c5-8140-5879-b926-01889b0de6b7	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:248321f6-331b-5565-9f8a-720a161c2a04	urn:uuid:f317aaff-4303-4b2c-be26-484c906e43c8	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:f317aaff-4303-4b2c-be26-484c906e43c8	urn:uuid:f317aaff-4303-4b2c-be26-484c906e43c8	NHMO-BI-100223/1-B	N23-U7-D10	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:248321f6-331b-5565-9f8a-720a161c2a04	2018-06-24	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-24				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:064840ba-1c1b-53c6-8c2d-a5425680d286	urn:uuid:c8bfaff2-cd51-4c5f-950e-e2b564fae52b	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:c8bfaff2-cd51-4c5f-950e-e2b564fae52b	urn:uuid:c8bfaff2-cd51-4c5f-950e-e2b564fae52b	NHMO-BI-100224/1-B	N26-U1-D9	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:064840ba-1c1b-53c6-8c2d-a5425680d286	2018-06-21	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-21				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:ffb3e40b-5d77-546d-a6e5-3e479c8a34ee	urn:uuid:b7ab3a9b-613a-43a7-85cb-b10e09028a4c	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:b7ab3a9b-613a-43a7-85cb-b10e09028a4c	urn:uuid:b7ab3a9b-613a-43a7-85cb-b10e09028a4c	NHMO-BI-100225/1-B	N26-U2-D9	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:ffb3e40b-5d77-546d-a6e5-3e479c8a34ee	2018-06-21	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-21				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:5ae0369f-c3da-57c1-9f2d-06dae59c7431	urn:uuid:fc610794-685e-4aa3-9add-22c162c1011e	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:fc610794-685e-4aa3-9add-22c162c1011e	urn:uuid:fc610794-685e-4aa3-9add-22c162c1011e	NHMO-BI-100226/1-B	N26-U3-D9	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:5ae0369f-c3da-57c1-9f2d-06dae59c7431	2018-06-21	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-21				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:d0635413-9136-5119-94e3-48eecc43d01a	urn:uuid:2bb3b2b6-61c7-40d5-a7f5-b55316f9b2e0	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:2bb3b2b6-61c7-40d5-a7f5-b55316f9b2e0	urn:uuid:2bb3b2b6-61c7-40d5-a7f5-b55316f9b2e0	NHMO-BI-100227/1-B	N26-U4-D9	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:d0635413-9136-5119-94e3-48eecc43d01a	2018-06-21	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-21				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:3262ccfa-2eb7-5879-a026-3a746d3ea7da	urn:uuid:9bdaa33a-89f3-43fc-9abd-1140ce4eb445	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:9bdaa33a-89f3-43fc-9abd-1140ce4eb445	urn:uuid:9bdaa33a-89f3-43fc-9abd-1140ce4eb445	NHMO-BI-100228/1-B	N26-U5-D9	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:3262ccfa-2eb7-5879-a026-3a746d3ea7da	2018-06-21	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-21				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:a11d4940-43de-5be4-a448-e0969bc0abdc	urn:uuid:99c75b28-ef1e-4b30-a86f-8ed0f6708307	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:99c75b28-ef1e-4b30-a86f-8ed0f6708307	urn:uuid:99c75b28-ef1e-4b30-a86f-8ed0f6708307	NHMO-BI-100229/1-B	N26-U6-D9	Johnsen, Arild	Unknown		Blood	Existing		urn:uuid:a11d4940-43de-5be4-a448-e0969bc0abdc	2018-06-21	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Johnsen, Arild	2018-06-21				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:70622978-7ab3-5280-a5ce-6f7dddb7ab4e	urn:uuid:932208e8-e598-4baf-b5c1-38ec4a792c8b	PhysicalObject	2019-01-31T18:28:40	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:932208e8-e598-4baf-b5c1-38ec4a792c8b	urn:uuid:932208e8-e598-4baf-b5c1-38ec4a792c8b	NHMO-BI-10023/1-B	TØ205	Øigarden, Trond	Female		Blood	Existing		urn:uuid:70622978-7ab3-5280-a5ce-6f7dddb7ab4e	2006-09-17	Europe		Norway	NO	Akershus	Gjerdrum	Ask			60.066667	11.033333	WGS84			Johannessen, Lars Erik	2018-12-08				Fringilla coelebs coelebs Linnaeus, 1758	Animalia	Aves	Passeriformes	Fringillidae	Fringilla	coelebs	coelebs		ICZN	Blood
urn:uuid:dbf11164-cd4b-5dd3-810a-5fa3236158d8	urn:uuid:a9c8d976-9df3-4a95-a15e-0eb74bf45610	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:a9c8d976-9df3-4a95-a15e-0eb74bf45610	urn:uuid:a9c8d976-9df3-4a95-a15e-0eb74bf45610	NHMO-BI-100230/1-B	N27-U1-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:dbf11164-cd4b-5dd3-810a-5fa3236158d8	2018-06-25	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-25				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:503e6293-3c5b-52cc-b41a-bb3e491c57c5	urn:uuid:145ede22-731d-45d8-b2ff-a7918327bf7b	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:145ede22-731d-45d8-b2ff-a7918327bf7b	urn:uuid:145ede22-731d-45d8-b2ff-a7918327bf7b	NHMO-BI-100231/1-B	N27-U2-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:503e6293-3c5b-52cc-b41a-bb3e491c57c5	2018-06-25	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-25				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:26458766-2d6a-50fd-a2ec-f352f51f093d	urn:uuid:c3b5c408-48ea-473a-b788-1aaba18f8bc0	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:c3b5c408-48ea-473a-b788-1aaba18f8bc0	urn:uuid:c3b5c408-48ea-473a-b788-1aaba18f8bc0	NHMO-BI-100232/1-B	N27-U3-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:26458766-2d6a-50fd-a2ec-f352f51f093d	2018-06-25	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-25				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:ea34491b-f69c-5916-85e7-d9275398a7d6	urn:uuid:2fb030e1-2594-4d81-a9c7-7a5bf7f1451e	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:2fb030e1-2594-4d81-a9c7-7a5bf7f1451e	urn:uuid:2fb030e1-2594-4d81-a9c7-7a5bf7f1451e	NHMO-BI-100233/1-B	N27-U4-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:ea34491b-f69c-5916-85e7-d9275398a7d6	2018-06-25	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-25				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:ba6fb8ed-f42f-5ce8-8eec-a5f1d67119e8	urn:uuid:0a429646-9439-4412-9366-6ed3a412a8e8	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:0a429646-9439-4412-9366-6ed3a412a8e8	urn:uuid:0a429646-9439-4412-9366-6ed3a412a8e8	NHMO-BI-100234/1-B	N27-U5-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:ba6fb8ed-f42f-5ce8-8eec-a5f1d67119e8	2018-06-25	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-25				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:bfe35478-ef6c-59e6-8ef0-675b77385c68	urn:uuid:05e06754-138e-4414-b9ed-c19b309dd3ad	PhysicalObject	2019-05-16T15:35:25	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:05e06754-138e-4414-b9ed-c19b309dd3ad	urn:uuid:05e06754-138e-4414-b9ed-c19b309dd3ad	NHMO-BI-100235/1-B	N27-U6-D9	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:bfe35478-ef6c-59e6-8ef0-675b77385c68	2018-06-25	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-25				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
